year,month,day,time,second,lat,lon,depth,mag,city
2022,3,17,00:00,41.6,37°43.3'N,141°35.7'E,58,2.9,福島県沖
2022,3,17,00:01,24.9,37°44.3'N,141°44.0'E,64,4.1,福島県沖
2022,3,17,00:01,35.1,37°49.1'N,141°36.0'E,52,3.8,福島県沖
2022,3,17,00:03,17.3,32°38.9'N,131°58.8'E,36,0.8,日向灘
2022,3,17,00:03,25.4,37°45.6'N,141°35.1'E,54,2.8,福島県沖
2022,3,17,00:03,46.2,37°44.3'N,141°34.3'E,53,2.9,福島県沖
2022,3,17,00:03,56.5,37°54.3'N,141°39.1'E,50,3.2,宮城県沖
2022,3,17,00:04,16.9,37°43.5'N,141°36.9'E,57,3.6,福島県沖
2022,3,17,00:04,44.0,37°46.2'N,141°35.9'E,55,3.7,福島県沖
2022,3,17,00:05,24.5,37°44.6'N,141°41.1'E,62,3.2,福島県沖

2022,3,17,00:05,37.1,30°22.1'N,130°55.3'E,12,1.5,種子島近海
2022,3,17,00:06,4.6,37°43.6'N,141°40.0'E,63,3.1,福島県沖
2022,3,17,00:06,18.4,33°40.8'N,131°35.0'E,103,1.3,大分県北部
2022,3,17,00:06,22.4,37°53.0'N,141°39.4'E,52,3.5,宮城県沖
2022,3,17,00:07,48.7,37°45.7'N,141°34.2'E,55,2.9,福島県沖
2022,3,17,00:08,4.8,37°45.0'N,141°35.2'E,53,2.9,福島県沖
2022,3,17,00:08,8.7,36°48.3'N,138°42.7'E,7,0.6,新潟県中越地方
2022,3,17,00:08,14.3,37°46.4'N,141°36.8'E,66,2.8,福島県沖
2022,3,17,00:08,55.1,37°49.1'N,141°41.8'E,58,3.7,福島県沖
2022,3,17,00:09,39.9,37°49.8'N,141°36.3'E,48,3.2,福島県沖

2022,3,17,00:09,53.7,33°56.2'N,135°13.0'E,8,0.5,和歌山県北部
2022,3,17,00:09,56.9,37°44.4'N,141°45.2'E,64,4.3,福島県沖
2022,3,17,00:11,10.3,37°50.9'N,141°39.1'E,57,3.2,福島県沖
2022,3,17,00:11,25.4,37°43.6'N,141°35.3'E,56,2.7,福島県沖
2022,3,17,00:11,36.3,37°56.1'N,141°48.3'E,52,3.0,宮城県沖
2022,3,17,00:12,8.3,37°47.8'N,141°36.7'E,54,3.0,福島県沖
2022,3,17,00:12,31.2,37°44.4'N,141°35.8'E,55,2.7,福島県沖
2022,3,17,00:13,4.8,37°46.1'N,141°35.5'E,54,4.0,福島県沖
2022,3,17,00:14,9.6,37°46.7'N,141°37.0'E,55,3.2,福島県沖
2022,3,17,00:14,26.7,37°47.7'N,141°39.6'E,51,-,福島県沖

2022,3,17,00:14,31.0,37°49.8'N,141°42.0'E,54,3.6,福島県沖
2022,3,17,00:15,0.2,37°48.8'N,141°37.9'E,54,3.6,福島県沖
2022,3,17,00:15,32.2,37°47.4'N,141°33.4'E,42,3.7,福島県沖
2022,3,17,00:16,24.5,37°52.2'N,141°38.8'E,52,2.8,福島県沖
2022,3,17,00:16,42.7,37°46.8'N,141°35.8'E,53,3.6,福島県沖
2022,3,17,00:17,36.3,37°42.8'N,141°36.5'E,58,3.3,福島県沖
2022,3,17,00:17,48.5,37°45.1'N,141°34.4'E,53,3.3,福島県沖
2022,3,17,00:18,16.7,37°47.0'N,141°37.7'E,54,2.9,福島県沖
2022,3,17,00:18,36.6,37°53.7'N,141°39.2'E,51,2.7,宮城県沖
2022,3,17,00:19,1.7,37°52.4'N,141°40.3'E,47,2.8,宮城県沖

2022,3,17,00:19,20.3,35°0.3'N,135°29.2'E,12,0.2,京都府南部
2022,3,17,00:19,42.1,37°41.6'N,141°38.8'E,60,3.4,福島県沖
