year,month,day,time,second,lat,lon,depth,mag,city
2022,3,3,00:02,29.9,42°27.0'N,139°29.4'E,17,1.8,北海道南西沖
2022,3,3,00:04,3.8,43°29.3'N,142°57.4'E,8,0.3,十勝地方北部
2022,3,3,00:13,5.0,37°18.4'N,143°36.1'E,26,1.1,福島県沖
2022,3,3,00:13,47.8,35°37.8'N,140°2.9'E,70,1.6,東京湾
2022,3,3,00:15,5.7,37°30.2'N,142°41.5'E,7,1.9,福島県沖
2022,3,3,00:16,15.8,36°30.8'N,140°37.4'E,53,0.9,茨城県北部
2022,3,3,00:16,56.2,29°16.2'N,130°29.1'E,23,2.1,奄美大島北東沖
2022,3,3,00:17,32.4,33°58.6'N,133°11.7'E,20,0.1,瀬戸内海中部
2022,3,3,00:18,49.5,25°41.3'N,124°57.9'E,11,2.5,宮古島北西沖
2022,3,3,00:19,55.3,26°47.1'N,126°25.0'E,18,2.3,沖縄本島北西沖

2022,3,3,00:20,9.9,41°50.5'N,142°34.6'E,66,0.9,浦河沖
2022,3,3,00:24,3.2,39°37.4'N,142°7.6'E,47,1.7,岩手県沖
2022,3,3,00:28,23.8,32°49.5'N,132°26.7'E,29,0.5,豊後水道
2022,3,3,00:28,41.3,37°14.1'N,142°9.3'E,22,1.0,福島県沖
2022,3,3,00:30,16.4,24°20.3'N,123°30.8'E,17,1.1,西表島付近
2022,3,3,00:41,38.9,36°33.8'N,137°40.8'E,9,0.0,富山県東部
2022,3,3,00:47,32.0,39°23.0'N,140°28.6'E,151,2.1,秋田県内陸南部
2022,3,3,00:50,46.1,35°15.6'N,137°27.8'E,10,-0.1,岐阜県美濃東部
2022,3,3,00:51,37.0,37°46.5'N,141°46.6'E,43,1.0,福島県沖
2022,3,3,00:53,6.3,35°32.4'N,142°41.3'E,23,1.4,関東東方沖

2022,3,3,00:53,54.3,37°30.8'N,137°17.2'E,11,0.8,石川県能登地方
2022,3,3,00:59,41.8,37°58.3'N,144°48.0'E,26,1.9,三陸沖
2022,3,3,01:02,25.4,43°29.3'N,142°57.9'E,9,0.2,十勝地方北部
2022,3,3,01:03,38.8,38°20.0'N,142°8.9'E,37,1.2,宮城県沖
2022,3,3,01:06,52.9,32°28.3'N,129°55.5'E,11,0.2,天草灘
2022,3,3,01:07,4.4,37°14.0'N,142°14.9'E,20,2.1,福島県沖
2022,3,3,01:10,33.6,34°49.2'N,132°8.0'E,14,0.3,島根県西部
2022,3,3,01:10,46.9,37°58.3'N,144°47.3'E,26,1.7,三陸沖
2022,3,3,01:10,56.7,34°6.2'N,135°18.0'E,6,0.3,和歌山県北部
2022,3,3,01:11,41.8,37°35.5'N,140°47.9'E,76,0.7,福島県浜通り

2022,3,3,01:12,34.9,34°39.3'N,134°23.6'E,13,0.4,播磨灘
2022,3,3,01:14,11.3,36°26.7'N,141°3.6'E,40,1.3,茨城県沖
2022,3,3,01:19,12.6,39°57.0'N,142°4.2'E,36,0.9,岩手県沖
2022,3,3,01:22,5.5,34°6.6'N,135°17.6'E,4,0.7,和歌山県北部
2022,3,3,01:27,20.8,37°32.3'N,137°14.6'E,13,0.8,能登半島沖
2022,3,3,01:28,1.2,35°46.0'N,140°51.9'E,11,0.9,千葉県東方沖
2022,3,3,01:28,55.8,35°44.4'N,136°22.0'E,10,0.4,岐阜県美濃中西部
2022,3,3,01:30,0.4,32°40.6'N,132°1.4'E,43,0.8,日向灘
2022,3,3,01:31,19.2,35°19.4'N,141°13.9'E,20,1.6,千葉県東方沖
2022,3,3,01:31,54.1,37°0.1'N,140°12.0'E,92,0.8,栃木県北部

2022,3,3,01:38,0.3,26°44.4'N,128°58.6'E,22,1.3,沖縄本島近海
2022,3,3,01:39,15.0,34°37.8'N,140°10.7'E,50,1.4,千葉県南東沖
2022,3,3,01:39,16.8,36°48.7'N,138°44.7'E,5,0.5,新潟県中越地方
2022,3,3,01:46,44.6,36°24.3'N,139°9.9'E,14,0.5,群馬県南部
2022,3,3,01:47,26.2,36°16.0'N,141°8.3'E,35,2.3,茨城県沖
2022,3,3,01:47,44.9,43°1.1'N,142°47.1'E,15,-0.1,十勝地方北部
2022,3,3,01:48,3.6,26°49.3'N,126°28.9'E,14,2.8,沖縄本島北西沖
2022,3,3,01:49,6.7,32°46.3'N,130°31.5'E,10,0.2,有明海
2022,3,3,01:51,34.5,37°21.0'N,141°2.9'E,80,0.5,福島県浜通り
2022,3,3,01:54,28.1,35°25.9'N,139°0.3'E,22,0.2,神奈川県西部

2022,3,3,01:54,48.7,38°51.5'N,143°27.0'E,27,3.1,三陸沖
2022,3,3,01:57,43.3,32°38.7'N,132°0.1'E,38,0.5,日向灘
2022,3,3,01:58,40.3,26°26.4'N,125°8.6'E,169,2.9,宮古島北西沖
2022,3,3,01:59,53.9,36°4.5'N,137°19.2'E,10,1.3,岐阜県飛騨地方
2022,3,3,02:01,33.7,37°31.2'N,137°18.2'E,11,0.5,石川県能登地方
2022,3,3,02:04,3.5,32°29.3'N,130°31.9'E,1,0.5,熊本県天草・芦北地方
2022,3,3,02:04,19.7,43°29.6'N,142°57.4'E,6,0.6,十勝地方北部
2022,3,3,02:06,14.5,39°25.1'N,143°43.1'E,18,2.3,三陸沖
2022,3,3,02:11,38.8,37°32.1'N,137°16.9'E,12,1.0,能登半島沖
2022,3,3,02:12,6.1,43°3.0'N,145°31.0'E,53,1.3,根室半島南東沖

2022,3,3,02:12,21.4,36°52.4'N,140°34.9'E,9,0.5,福島県中通り
2022,3,3,02:13,21.8,37°14.9'N,142°15.2'E,16,1.2,福島県沖
2022,3,3,02:17,49.4,39°25.2'N,142°25.0'E,33,1.1,岩手県沖
