year,month,day,time,second,lat,lon,depth,mag,city
2022,3,9,02:13,35.3,34°24.8'N,135°52.9'E,6,-0.6,奈良県
2022,3,9,02:15,54.8,37°31.5'N,137°14.6'E,14,0.6,能登半島沖
2022,3,9,02:16,11.2,43°56.7'N,147°58.5'E,86,2.5,択捉島南東沖
2022,3,9,02:19,7.2,33°50.3'N,134°21.3'E,9,-0.4,徳島県南部
2022,3,9,02:20,47.8,36°16.4'N,138°20.3'E,7,-0.3,長野県中部
2022,3,9,02:22,13.2,32°0.0'N,129°44.1'E,7,0.9,天草灘
2022,3,9,02:23,3.1,32°42.7'N,132°3.8'E,40,0.5,日向灘
2022,3,9,02:24,58.5,42°40.2'N,142°45.4'E,38,0.4,日高地方中部
2022,3,9,02:27,52.5,26°43.9'N,126°25.2'E,35,2.4,沖縄本島北西沖
2022,3,9,02:32,41.1,37°29.9'N,137°17.0'E,11,1.1,石川県能登地方

2022,3,9,02:34,6.3,32°7.9'N,130°30.3'E,8,0.5,鹿児島県薩摩地方
2022,3,9,02:34,21.1,32°55.9'N,132°12.8'E,37,0.1,豊後水道
2022,3,9,02:39,7.8,26°50.8'N,126°22.5'E,25,3.2,沖縄本島北西沖
2022,3,9,02:39,8.3,40°11.1'N,141°37.3'E,8,-0.4,岩手県沿岸北部
2022,3,9,02:39,49.7,34°2.5'N,133°4.4'E,12,-0.1,瀬戸内海中部
2022,3,9,02:40,21.2,35°14.6'N,135°41.2'E,14,0.1,京都府南部
2022,3,9,02:41,29.5,33°4.8'N,131°8.1'E,11,0.2,熊本県阿蘇地方
2022,3,9,02:41,57.3,32°42.8'N,132°1.2'E,43,0.3,日向灘
2022,3,9,02:42,16.7,41°14.2'N,141°18.5'E,96,0.8,青森県下北地方
2022,3,9,02:44,8.9,34°16.0'N,135°15.5'E,5,0.2,和歌山県北部

2022,3,9,02:44,22.5,35°39.6'N,140°11.1'E,66,2.0,千葉県北西部
2022,3,9,02:47,49.0,33°21.5'N,135°45.1'E,20,0.2,和歌山県南方沖
2022,3,9,02:49,12.9,34°59.6'N,134°27.5'E,15,0.8,兵庫県南西部
2022,3,9,02:49,44.9,35°0.2'N,134°27.5'E,15,0.2,兵庫県南西部
2022,3,9,02:51,40.4,34°59.3'N,134°27.7'E,15,0.1,兵庫県南西部
2022,3,9,02:54,37.5,39°4.4'N,140°55.2'E,11,0.9,岩手県内陸南部
2022,3,9,02:54,46.2,39°57.1'N,143°23.9'E,17,1.3,三陸沖
2022,3,9,02:55,23.8,37°31.6'N,137°18.1'E,12,0.4,石川県能登地方
2022,3,9,02:58,29.9,35°11.9'N,135°36.1'E,14,-0.1,京都府南部
2022,3,9,02:58,44.3,36°49.0'N,138°46.6'E,4,0.3,新潟県中越地方

2022,3,9,03:05,58.3,39°27.5'N,142°26.8'E,35,0.9,岩手県沖
2022,3,9,03:10,14.0,33°36.7'N,134°12.0'E,31,0.8,徳島県南部
2022,3,9,03:12,27.5,33°20.5'N,135°13.7'E,32,3.2,和歌山県南方沖
2022,3,9,03:12,32.5,37°36.6'N,140°4.9'E,5,0.2,福島県会津
2022,3,9,03:12,42.7,41°55.1'N,142°23.6'E,69,1.3,浦河沖
2022,3,9,03:15,10.9,34°53.3'N,137°2.4'E,37,1.2,愛知県西部
2022,3,9,03:17,55.7,32°42.5'N,132°3.4'E,36,1.0,日向灘
2022,3,9,03:19,29.5,33°42.4'N,135°47.0'E,32,1.2,和歌山県南部
2022,3,9,03:20,31.2,32°43.3'N,132°1.1'E,40,0.6,日向灘
2022,3,9,03:21,53.5,27°20.1'N,128°58.3'E,24,0.9,沖縄本島近海

2022,3,9,03:22,35.1,34°44.5'N,135°53.6'E,10,0.4,京都府南部
2022,3,9,03:23,23.2,35°22.2'N,136°34.8'E,14,1.0,岐阜県美濃中西部
2022,3,9,03:26,26.5,37°22.7'N,141°52.4'E,36,1.0,福島県沖
2022,3,9,03:28,0.9,38°34.1'N,142°9.3'E,37,0.9,宮城県沖
2022,3,9,03:29,52.2,37°40.6'N,142°19.5'E,26,1.0,福島県沖
2022,3,9,03:33,11.4,37°27.4'N,137°15.7'E,10,1.1,石川県能登地方
2022,3,9,03:33,37.1,37°38.3'N,141°32.7'E,49,1.2,福島県沖
2022,3,9,03:34,16.3,37°31.3'N,137°17.6'E,11,1.3,石川県能登地方
2022,3,9,03:35,43.0,37°30.6'N,137°15.0'E,14,1.3,石川県能登地方
2022,3,9,03:37,13.1,35°21.7'N,133°51.9'E,10,0.4,鳥取県中部

2022,3,9,03:42,2.4,32°41.5'N,132°2.6'E,39,0.3,日向灘
2022,3,9,03:42,44.5,39°7.9'N,142°21.0'E,36,0.6,岩手県沖
2022,3,9,03:45,4.4,34°14.9'N,134°33.4'E,11,0.1,播磨灘
2022,3,9,03:51,21.8,36°24.5'N,138°2.3'E,6,0.0,長野県中部
2022,3,9,03:53,0.1,36°11.3'N,140°50.7'E,42,1.0,茨城県沖
2022,3,9,03:53,18.0,26°46.6'N,126°25.2'E,31,1.8,沖縄本島北西沖
2022,3,9,03:55,33.0,37°30.3'N,137°15.0'E,13,0.7,石川県能登地方
2022,3,9,03:56,9.5,37°30.9'N,137°17.1'E,13,0.0,石川県能登地方
2022,3,9,03:57,45.3,38°1.7'N,140°50.4'E,125,1.0,宮城県南部
2022,3,9,03:57,57.0,38°31.3'N,141°54.2'E,39,0.7,宮城県沖

2022,3,9,04:01,25.9,37°31.7'N,137°14.4'E,16,0.2,能登半島沖
2022,3,9,04:04,27.9,37°32.0'N,137°17.9'E,13,0.6,能登半島沖
2022,3,9,04:07,14.8,37°27.5'N,140°15.0'E,11,-0.1,福島県中通り
2022,3,9,04:07,26.9,32°52.2'N,130°53.8'E,8,-0.4,熊本県熊本地方
2022,3,9,04:09,14.4,37°32.7'N,137°15.2'E,13,0.2,能登半島沖
2022,3,9,04:11,6.4,39°2.4'N,140°51.4'E,11,0.2,岩手県内陸南部
2022,3,9,04:12,8.1,32°15.4'N,130°9.1'E,7,0.0,鹿児島県薩摩地方
2022,3,9,04:15,40.2,37°28.5'N,137°11.9'E,14,0.2,石川県能登地方
2022,3,9,04:16,4.8,36°17.4'N,137°47.0'E,2,-0.1,長野県中部
2022,3,9,04:19,4.7,34°19.6'N,140°29.3'E,45,0.8,房総半島南方沖

2022,3,9,04:19,34.0,33°50.2'N,137°44.9'E,30,3.1,三重県南東沖
2022,3,9,04:19,37.9,35°52.2'N,138°7.9'E,7,-0.2,長野県南部
2022,3,9,04:20,51.0,39°57.2'N,143°23.8'E,16,1.5,三陸沖
2022,3,9,04:23,8.0,39°56.9'N,143°23.9'E,16,1.8,三陸沖
2022,3,9,04:23,26.9,31°47.2'N,141°50.4'E,68,3.0,鳥島近海
2022,3,9,04:26,43.3,38°22.9'N,141°22.0'E,71,0.4,宮城県沖
2022,3,9,04:28,21.3,36°10.9'N,140°58.2'E,42,1.3,茨城県沖
2022,3,9,04:32,26.6,24°15.9'N,123°38.6'E,17,1.3,西表島付近
2022,3,9,04:35,21.1,32°39.0'N,132°0.2'E,40,0.6,日向灘
2022,3,9,04:39,31.7,39°2.2'N,140°52.1'E,10,0.9,岩手県内陸南部

2022,3,9,04:39,31.9,39°41.3'N,143°42.0'E,12,1.3,三陸沖
2022,3,9,04:39,55.8,43°7.1'N,147°1.1'E,63,1.9,北海道東方沖
2022,3,9,04:42,44.6,34°11.0'N,131°0.7'E,14,0.3,山口県西部
2022,3,9,04:43,24.9,37°31.9'N,137°14.8'E,12,0.8,能登半島沖
2022,3,9,04:45,12.6,32°38.8'N,131°39.1'E,16,0.2,宮崎県北部平野部
2022,3,9,04:46,1.8,37°23.9'N,140°43.7'E,71,0.5,福島県浜通り
2022,3,9,04:47,0.1,32°33.4'N,129°57.9'E,9,-0.4,天草灘
2022,3,9,04:47,37.4,32°43.4'N,132°3.9'E,39,0.6,日向灘
2022,3,9,04:48,54.4,41°25.4'N,142°33.9'E,35,1.2,青森県東方沖
2022,3,9,04:49,44.8,36°6.6'N,140°15.1'E,72,0.7,茨城県南部

2022,3,9,04:56,39.8,33°24.3'N,132°21.7'E,43,2.1,豊後水道
2022,3,9,04:57,12.3,35°54.0'N,140°54.9'E,21,1.3,茨城県沖
2022,3,9,04:59,1.6,42°37.7'N,140°30.5'E,8,0.1,後志地方西部
2022,3,9,04:59,13.1,40°33.5'N,140°23.0'E,10,0.4,青森県津軽南部
2022,3,9,05:00,31.0,37°43.0'N,141°42.4'E,52,1.1,福島県沖
2022,3,9,05:01,12.4,37°28.2'N,137°11.5'E,11,0.5,石川県能登地方
2022,3,9,05:05,39.6,32°54.7'N,130°27.7'E,13,0.8,有明海
2022,3,9,05:05,50.2,35°52.0'N,139°56.1'E,102,1.0,千葉県北西部
2022,3,9,05:10,21.7,36°52.0'N,141°4.0'E,48,0.9,福島県沖
2022,3,9,05:10,23.6,33°5.0'N,130°27.3'E,11,0.4,福岡県筑後地方

2022,3,9,05:11,55.5,35°45.2'N,138°11.6'E,24,0.0,長野県南部
2022,3,9,05:12,21.4,34°50.3'N,136°2.5'E,8,0.2,滋賀県南部
2022,3,9,05:12,31.6,35°58.4'N,137°34.2'E,8,0.4,長野県南部
2022,3,9,05:12,35.1,38°49.3'N,141°44.6'E,67,0.3,宮城県沖
2022,3,9,05:19,4.6,35°36.6'N,139°14.3'E,107,1.0,神奈川県西部
2022,3,9,05:23,14.8,37°32.1'N,137°12.8'E,9,0.6,能登半島沖
2022,3,9,05:23,40.1,35°37.2'N,135°43.3'E,12,0.4,若狭湾
2022,3,9,05:24,32.1,34°59.6'N,134°1.4'E,11,0.5,岡山県北部
2022,3,9,05:24,40.9,32°8.7'N,130°27.9'E,10,0.1,熊本県天草・芦北地方
2022,3,9,05:25,1.3,32°40.2'N,130°35.6'E,16,0.1,熊本県熊本地方

2022,3,9,05:27,45.1,35°21.6'N,133°52.0'E,7,-0.1,鳥取県中部
2022,3,9,05:27,56.2,37°13.0'N,138°34.7'E,0,2.2,新潟県中越地方
2022,3,9,05:28,24.9,37°35.5'N,141°30.7'E,52,1.1,福島県沖
2022,3,9,05:32,12.9,36°35.1'N,139°27.5'E,9,0.1,群馬県南部
2022,3,9,05:32,43.4,36°35.1'N,139°27.0'E,10,-0.6,群馬県南部
2022,3,9,05:32,56.5,37°12.3'N,138°36.0'E,22,0.5,新潟県中越地方
2022,3,9,05:35,23.5,36°35.5'N,139°27.4'E,11,0.5,群馬県南部
2022,3,9,05:36,9.8,36°35.3'N,139°27.4'E,11,0.1,群馬県南部
2022,3,9,05:36,10.7,37°31.3'N,137°14.3'E,12,0.6,能登半島沖
2022,3,9,05:37,13.9,36°19.9'N,138°0.4'E,7,0.3,長野県中部

2022,3,9,05:38,19.2,31°58.6'N,130°25.9'E,10,-0.3,鹿児島県薩摩地方
2022,3,9,05:40,25.6,37°31.0'N,137°17.7'E,12,0.7,石川県能登地方
2022,3,9,05:40,37.3,24°20.3'N,123°40.9'E,20,0.9,西表島付近
2022,3,9,05:41,43.1,30°51.4'N,130°28.1'E,110,1.4,種子島近海
2022,3,9,05:42,28.4,37°29.7'N,137°13.3'E,10,0.6,石川県能登地方
2022,3,9,05:44,8.2,36°54.3'N,138°19.0'E,16,0.3,長野県北部
2022,3,9,05:52,46.8,33°32.7'N,135°11.6'E,16,0.6,和歌山県南方沖
2022,3,9,05:56,52.4,28°52.9'N,129°47.1'E,16,1.8,奄美大島近海
2022,3,9,06:01,2.7,43°48.6'N,140°29.6'E,8,1.7,北海道西方沖
2022,3,9,06:03,56.2,37°31.1'N,137°18.1'E,12,1.4,石川県能登地方

2022,3,9,06:04,57.0,34°52.3'N,137°38.0'E,32,0.1,静岡県西部
2022,3,9,06:06,19.0,36°18.8'N,142°11.3'E,24,1.6,茨城県沖
2022,3,9,06:07,28.9,35°54.4'N,137°37.6'E,8,0.7,長野県南部
2022,3,9,06:08,50.6,36°27.6'N,141°3.4'E,34,1.5,茨城県沖
2022,3,9,06:09,1.2,37°15.9'N,136°47.3'E,10,-,石川県能登地方
2022,3,9,06:10,12.1,33°50.1'N,135°29.0'E,41,0.3,和歌山県南部
2022,3,9,06:12,45.8,42°34.3'N,143°4.3'E,42,-0.1,十勝地方南部
2022,3,9,06:14,57.2,33°27.8'N,132°22.6'E,41,0.4,豊後水道
2022,3,9,06:20,50.4,31°36.8'N,130°58.5'E,66,0.9,鹿児島県大隅地方
2022,3,9,06:21,34.0,37°27.6'N,141°43.1'E,49,1.4,福島県沖

2022,3,9,06:22,54.2,32°13.1'N,130°27.0'E,11,-0.1,熊本県天草・芦北地方
2022,3,9,06:23,8.0,33°31.5'N,134°11.9'E,31,0.8,高知県東部
2022,3,9,06:27,36.1,32°42.7'N,132°3.8'E,39,2.3,日向灘
2022,3,9,06:28,28.9,37°31.8'N,137°18.1'E,12,0.7,石川県能登地方
2022,3,9,06:28,41.4,35°26.0'N,133°49.8'E,9,0.1,鳥取県中部
2022,3,9,06:30,4.6,39°35.3'N,140°30.8'E,8,0.3,秋田県内陸南部
2022,3,9,06:30,34.8,37°31.3'N,137°18.3'E,11,1.4,石川県能登地方
2022,3,9,06:30,37.0,33°57.5'N,135°24.2'E,53,0.3,和歌山県北部
2022,3,9,06:32,37.5,24°14.3'N,125°9.2'E,0,2.4,宮古島近海
2022,3,9,06:33,4.3,35°31.1'N,138°57.4'E,25,0.2,山梨県東部・富士五湖

2022,3,9,06:40,22.7,36°46.3'N,140°34.7'E,7,0.4,茨城県北部
2022,3,9,06:40,57.3,35°1.5'N,134°21.3'E,15,0.0,兵庫県南西部
2022,3,9,06:44,13.7,25°27.7'N,129°3.1'E,45,3.0,沖縄本島近海
2022,3,9,06:44,54.1,35°34.8'N,140°7.3'E,69,2.1,千葉県北西部
2022,3,9,06:49,24.2,35°33.4'N,137°45.7'E,13,1.4,長野県南部
2022,3,9,06:49,27.9,36°27.7'N,141°9.5'E,34,1.2,茨城県沖
2022,3,9,06:50,20.8,39°39.4'N,140°46.9'E,10,1.8,秋田県内陸南部
2022,3,9,06:53,22.5,37°29.5'N,137°13.1'E,10,0.4,石川県能登地方
2022,3,9,06:55,42.5,27°20.7'N,128°53.0'E,30,-,沖縄本島近海
2022,3,9,06:55,47.0,36°36.0'N,143°37.3'E,24,1.7,関東東方沖

2022,3,9,06:56,49.2,37°30.0'N,137°13.0'E,11,0.9,石川県能登地方
2022,3,9,06:59,57.1,37°30.5'N,137°17.1'E,12,1.1,石川県能登地方
2022,3,9,07:07,25.5,35°2.0'N,140°11.1'E,58,0.8,千葉県南東沖
2022,3,9,07:14,5.2,32°38.7'N,130°41.0'E,12,0.2,熊本県熊本地方
2022,3,9,07:16,46.3,36°27.7'N,139°4.2'E,14,1.1,群馬県南部
2022,3,9,07:18,2.0,31°42.1'N,131°47.4'E,38,2.0,日向灘
2022,3,9,07:19,52.2,35°27.7'N,136°20.8'E,13,0.7,滋賀県北部
2022,3,9,07:20,8.4,34°12.0'N,135°14.8'E,4,1.0,和歌山県北部
