year,month,day,time,second,lat,lon,depth,mag,city
2022,3,8,00:04,13.4,34°14.4'N,135°9.3'E,8,0.4,和歌山県北部
2022,3,8,00:05,26.4,35°13.5'N,137°40.8'E,14,0.1,愛知県東部
2022,3,8,00:06,36.8,36°57.6'N,141°58.8'E,25,2.4,福島県沖
2022,3,8,00:09,14.0,41°16.6'N,142°6.0'E,46,1.1,青森県東方沖
2022,3,8,00:09,49.9,39°34.7'N,140°29.8'E,8,0.2,秋田県内陸南部
2022,3,8,00:10,1.8,37°47.5'N,138°6.1'E,23,1.6,佐渡付近
2022,3,8,00:12,25.1,36°24.8'N,140°30.7'E,70,0.5,茨城県北部
2022,3,8,00:18,42.1,33°50.8'N,135°0.5'E,45,2.3,紀伊水道
2022,3,8,00:19,16.9,37°46.7'N,142°13.9'E,34,1.2,福島県沖
2022,3,8,00:20,32.4,36°53.9'N,142°10.7'E,9,1.2,福島県沖

2022,3,8,00:23,7.7,36°13.5'N,142°12.5'E,2,1.1,茨城県沖
2022,3,8,00:27,15.5,36°7.1'N,138°3.4'E,8,0.1,長野県中部
2022,3,8,00:28,11.0,36°7.2'N,138°2.8'E,9,-0.2,長野県中部
2022,3,8,00:28,23.9,36°25.0'N,141°2.6'E,40,1.3,茨城県沖
2022,3,8,00:28,40.8,36°13.3'N,141°7.9'E,32,1.1,茨城県沖
2022,3,8,00:29,22.2,39°34.5'N,140°30.4'E,7,1.0,秋田県内陸南部
2022,3,8,00:30,12.2,35°35.4'N,138°4.7'E,12,0.4,長野県南部
2022,3,8,00:30,45.8,35°54.0'N,137°37.1'E,4,0.2,長野県南部
2022,3,8,00:31,3.5,43°11.7'N,145°28.5'E,48,2.4,根室半島南東沖
2022,3,8,00:33,5.0,33°5.6'N,130°32.1'E,12,0.0,福岡県筑後地方

2022,3,8,00:36,17.4,37°18.7'N,141°59.8'E,28,0.8,福島県沖
2022,3,8,00:36,22.9,32°57.3'N,132°14.9'E,32,0.9,豊後水道
2022,3,8,00:36,55.8,38°53.3'N,140°51.8'E,8,0.0,宮城県北部
2022,3,8,00:38,6.0,27°54.7'N,128°55.4'E,39,0.9,奄美大島近海
2022,3,8,00:51,3.3,32°43.3'N,132°2.8'E,40,0.8,日向灘
2022,3,8,00:51,11.8,37°41.2'N,142°23.0'E,22,1.9,福島県沖
2022,3,8,00:54,14.0,33°49.5'N,135°34.2'E,20,-0.1,和歌山県南部
2022,3,8,00:57,8.1,38°44.9'N,141°44.4'E,51,0.6,宮城県沖
2022,3,8,00:58,55.1,40°13.0'N,141°5.6'E,7,0.2,岩手県内陸北部
2022,3,8,00:59,5.1,36°1.1'N,137°50.2'E,5,-0.1,長野県中部

2022,3,8,01:00,49.6,37°18.4'N,141°54.1'E,35,2.7,福島県沖
2022,3,8,01:06,6.5,44°37.5'N,141°32.1'E,14,1.1,北海道北西沖
2022,3,8,01:06,27.3,37°27.5'N,137°15.4'E,11,3.9,石川県能登地方
2022,3,8,01:08,16.3,37°27.8'N,137°15.4'E,12,1.0,石川県能登地方
2022,3,8,01:11,27.4,32°28.8'N,130°30.7'E,10,1.5,熊本県天草・芦北地方
2022,3,8,01:11,42.1,42°40.7'N,141°20.6'E,146,1.3,胆振地方中東部
2022,3,8,01:13,36.7,35°27.9'N,139°7.9'E,17,-0.1,神奈川県西部
2022,3,8,01:14,26.3,32°42.4'N,132°3.1'E,36,2.4,日向灘
2022,3,8,01:15,28.1,33°38.9'N,134°8.9'E,11,1.8,高知県東部
2022,3,8,01:17,17.6,34°33.4'N,136°33.6'E,11,0.1,三重県中部

2022,3,8,01:18,28.6,36°4.4'N,137°29.1'E,10,-0.3,岐阜県飛騨地方
2022,3,8,01:20,2.6,37°27.0'N,137°23.8'E,5,0.9,富山湾
2022,3,8,01:21,31.0,34°11.1'N,131°43.9'E,11,2.3,山口県中部
2022,3,8,01:22,51.5,38°20.0'N,142°8.6'E,37,1.8,宮城県沖
2022,3,8,01:23,47.1,34°11.1'N,131°43.8'E,10,0.3,山口県中部
2022,3,8,01:24,22.2,34°11.0'N,131°43.9'E,11,0.2,山口県中部
2022,3,8,01:25,10.1,35°17.7'N,140°4.3'E,70,3.4,千葉県南部
2022,3,8,01:29,34.7,34°11.0'N,131°43.9'E,11,0.5,山口県中部
2022,3,8,01:30,49.5,35°12.3'N,135°53.9'E,16,0.5,滋賀県南部
2022,3,8,01:32,20.0,32°25.1'N,135°47.0'E,49,2.2,和歌山県南方沖

2022,3,8,01:36,48.6,38°29.3'N,142°9.5'E,30,1.7,宮城県沖
2022,3,8,01:37,5.7,37°2.5'N,141°26.8'E,6,1.1,福島県沖
2022,3,8,01:41,29.5,38°18.6'N,141°52.9'E,63,0.9,宮城県沖
2022,3,8,01:42,3.2,33°6.1'N,130°32.4'E,7,0.1,福岡県筑後地方
2022,3,8,01:42,51.7,33°5.4'N,130°33.0'E,11,0.2,福岡県筑後地方
2022,3,8,01:44,22.1,31°41.8'N,131°52.2'E,24,0.8,日向灘
2022,3,8,01:54,8.4,31°1.0'N,131°35.8'E,31,2.1,大隅半島東方沖
2022,3,8,01:54,20.0,34°11.1'N,131°44.3'E,11,-0.1,山口県中部
2022,3,8,01:55,43.5,38°46.0'N,141°44.4'E,53,0.7,宮城県沖
2022,3,8,01:58,50.3,37°31.4'N,137°14.2'E,14,4.8,能登半島沖

2022,3,8,02:00,7.4,37°30.8'N,137°14.2'E,13,3.6,石川県能登地方
2022,3,8,02:01,49.4,37°31.2'N,137°14.0'E,13,2.4,能登半島沖
2022,3,8,02:02,28.7,37°31.4'N,137°13.7'E,13,1.0,能登半島沖
2022,3,8,02:02,45.3,43°32.8'N,146°18.6'E,86,1.7,根室半島南東沖
2022,3,8,02:03,35.4,37°31.8'N,137°13.2'E,14,1.5,能登半島沖
2022,3,8,02:03,39.3,37°31.6'N,137°13.9'E,13,1.9,能登半島沖
2022,3,8,02:05,46.6,37°30.7'N,137°14.0'E,10,1.0,石川県能登地方
2022,3,8,02:06,1.2,37°31.5'N,137°13.6'E,11,0.8,能登半島沖
2022,3,8,02:06,12.9,36°14.6'N,142°5.2'E,22,2.5,茨城県沖
2022,3,8,02:07,25.3,37°31.3'N,137°14.0'E,12,1.4,能登半島沖

2022,3,8,02:08,58.2,37°31.4'N,137°13.8'E,12,1.0,能登半島沖
2022,3,8,02:09,14.9,37°31.0'N,137°13.9'E,12,1.3,能登半島沖
2022,3,8,02:09,38.3,32°42.5'N,132°3.0'E,39,2.0,日向灘
2022,3,8,02:10,1.2,37°31.8'N,137°13.1'E,12,0.9,能登半島沖
2022,3,8,02:11,10.4,37°32.1'N,137°12.7'E,12,0.9,能登半島沖
2022,3,8,02:11,35.0,37°31.2'N,137°13.5'E,11,1.1,能登半島沖
