year,month,day,time,second,lat,lon,depth,mag,city
2022,3,7,00:01,4.1,28°43.2'N,128°16.6'E,8,1.9,奄美大島北西沖
2022,3,7,00:08,37.9,37°29.8'N,137°13.2'E,11,1.5,石川県能登地方
2022,3,7,00:12,18.0,37°6.6'N,141°58.1'E,24,1.2,福島県沖
2022,3,7,00:13,31.5,28°46.9'N,128°19.6'E,29,1.7,奄美大島北西沖
2022,3,7,00:14,30.1,28°48.1'N,128°16.8'E,25,1.7,奄美大島北西沖
2022,3,7,00:16,2.3,34°57.3'N,140°6.3'E,63,1.7,千葉県南東沖
2022,3,7,00:16,52.1,28°40.6'N,130°12.0'E,21,1.1,奄美大島近海
2022,3,7,00:18,50.6,34°37.4'N,139°49.5'E,25,0.7,千葉県南東沖
2022,3,7,00:20,15.7,32°41.8'N,132°2.6'E,41,1.1,日向灘
2022,3,7,00:21,25.3,37°42.8'N,142°27.3'E,21,1.6,福島県沖

2022,3,7,00:22,1.1,36°35.5'N,140°36.5'E,84,0.9,茨城県北部
2022,3,7,00:22,24.3,33°6.2'N,131°26.7'E,116,1.0,大分県中部
2022,3,7,00:24,4.0,28°44.2'N,128°24.0'E,27,1.9,奄美大島北西沖
2022,3,7,00:30,23.1,37°43.3'N,141°36.1'E,56,1.7,福島県沖
2022,3,7,00:31,11.4,28°44.2'N,128°19.7'E,10,1.7,奄美大島北西沖
2022,3,7,00:32,3.0,30°12.2'N,131°3.8'E,10,1.5,種子島近海
2022,3,7,00:32,13.4,35°28.7'N,137°38.9'E,16,1.0,岐阜県美濃東部
2022,3,7,00:32,16.0,28°45.9'N,128°15.2'E,15,1.4,奄美大島北西沖
2022,3,7,00:35,23.4,28°44.1'N,129°17.6'E,75,1.2,奄美大島近海
2022,3,7,00:35,43.1,39°30.3'N,142°38.4'E,19,1.4,岩手県沖

2022,3,7,00:37,54.5,37°13.9'N,142°10.7'E,20,1.4,福島県沖
2022,3,7,00:38,24.7,35°12.3'N,133°14.9'E,6,0.4,鳥取県西部
2022,3,7,00:48,54.0,37°30.4'N,137°12.9'E,10,0.8,石川県能登地方
2022,3,7,01:04,50.7,38°10.8'N,144°22.3'E,25,1.9,三陸沖
2022,3,7,01:05,55.6,34°57.9'N,135°27.7'E,12,0.0,大阪府北部
2022,3,7,01:08,7.7,24°52.8'N,122°1.9'E,53,3.6,台湾付近
2022,3,7,01:10,21.2,37°11.5'N,142°2.8'E,26,1.6,福島県沖
2022,3,7,01:10,23.1,33°38.6'N,141°3.6'E,27,1.5,八丈島東方沖
2022,3,7,01:10,56.8,44°24.2'N,146°53.9'E,163,2.7,択捉島付近
2022,3,7,01:16,20.7,32°17.3'N,138°10.8'E,77,2.9,東海道南方沖

2022,3,7,01:21,48.5,32°44.5'N,132°3.8'E,39,0.9,日向灘
2022,3,7,01:23,36.2,36°12.6'N,139°59.5'E,63,0.6,茨城県南部
2022,3,7,01:24,23.3,32°43.4'N,130°40.3'E,8,0.6,熊本県熊本地方
2022,3,7,01:24,34.7,38°55.3'N,141°55.9'E,51,3.7,宮城県沖
2022,3,7,01:28,42.9,35°30.6'N,139°53.8'E,25,1.1,東京湾
2022,3,7,01:28,48.7,37°3.3'N,140°40.1'E,16,0.8,福島県浜通り
2022,3,7,01:31,2.9,36°55.3'N,141°58.5'E,13,1.9,福島県沖
2022,3,7,01:34,0.1,36°20.8'N,140°58.6'E,41,2.9,茨城県沖
2022,3,7,01:35,26.2,34°31.2'N,137°8.3'E,28,0.4,遠州灘
2022,3,7,01:38,35.4,37°9.3'N,141°27.1'E,43,2.9,福島県沖

2022,3,7,01:40,31.0,28°47.4'N,128°19.4'E,26,2.1,奄美大島北西沖
2022,3,7,01:44,47.0,38°41.6'N,142°18.9'E,38,1.3,宮城県沖
2022,3,7,01:46,47.5,38°25.6'N,142°3.9'E,37,0.8,宮城県沖
2022,3,7,01:47,18.5,33°51.8'N,135°25.4'E,43,0.3,和歌山県北部
2022,3,7,01:48,51.6,30°3.5'N,130°27.8'E,49,2.7,種子島近海
2022,3,7,01:50,28.4,32°54.9'N,130°24.1'E,13,0.1,有明海
2022,3,7,01:55,46.8,35°53.6'N,140°52.2'E,38,1.0,茨城県沖
2022,3,7,01:56,50.3,36°53.7'N,142°11.1'E,19,1.8,福島県沖
2022,3,7,01:57,41.0,34°38.5'N,135°21.3'E,10,1.5,大阪湾
2022,3,7,02:01,23.8,39°34.8'N,140°30.5'E,7,3.5,秋田県内陸南部

2022,3,7,02:02,35.8,28°2.6'N,129°19.2'E,23,0.6,奄美大島近海
2022,3,7,02:02,51.9,36°12.5'N,137°40.1'E,3,0.4,長野県中部
2022,3,7,02:03,52.8,39°35.3'N,140°30.0'E,7,1.4,秋田県内陸南部
2022,3,7,02:07,56.6,32°39.3'N,131°59.5'E,36,0.7,日向灘
2022,3,7,02:08,59.5,28°50.7'N,128°13.4'E,14,1.6,奄美大島北西沖
2022,3,7,02:09,13.1,28°48.4'N,128°20.2'E,15,1.7,奄美大島北西沖
2022,3,7,02:12,39.6,34°50.8'N,136°4.2'E,12,0.7,滋賀県南部
2022,3,7,02:15,24.1,36°55.3'N,141°58.0'E,8,1.9,福島県沖
2022,3,7,02:20,42.5,39°49.4'N,141°4.1'E,11,1.0,岩手県内陸北部
2022,3,7,02:23,5.7,28°44.6'N,128°13.5'E,13,1.7,奄美大島北西沖

2022,3,7,02:25,9.1,38°8.3'N,144°47.4'E,33,1.6,三陸沖
2022,3,7,02:26,8.9,36°5.1'N,140°42.7'E,25,1.8,茨城県沖
2022,3,7,02:29,17.0,32°13.3'N,130°34.6'E,3,-0.3,熊本県天草・芦北地方
2022,3,7,02:31,12.5,36°54.8'N,141°57.6'E,7,1.8,福島県沖
2022,3,7,02:33,7.6,36°53.0'N,142°0.0'E,19,1.6,福島県沖
2022,3,7,02:35,16.3,34°54.1'N,137°47.1'E,22,1.2,静岡県西部
2022,3,7,02:38,56.4,37°32.5'N,137°17.3'E,13,1.2,能登半島沖
2022,3,7,02:39,3.4,35°21.2'N,138°21.7'E,20,0.2,山梨県中・西部
2022,3,7,02:39,16.6,28°46.2'N,128°13.9'E,4,2.6,奄美大島北西沖
2022,3,7,02:41,15.6,33°58.6'N,135°11.2'E,9,0.0,和歌山県北部

2022,3,7,02:41,21.5,37°51.1'N,143°28.1'E,17,1.8,三陸沖
2022,3,7,02:42,40.9,32°13.4'N,130°20.5'E,11,0.3,熊本県天草・芦北地方
2022,3,7,02:44,26.7,34°47.8'N,141°52.0'E,29,2.5,関東東方沖
2022,3,7,02:46,11.3,29°56.4'N,131°44.1'E,53,2.2,種子島南東沖
2022,3,7,02:51,20.1,28°44.1'N,128°18.7'E,15,1.7,奄美大島北西沖
2022,3,7,02:56,7.6,36°38.6'N,140°41.6'E,11,0.6,茨城県北部
2022,3,7,02:58,8.8,33°14.2'N,132°23.7'E,36,0.5,豊後水道
2022,3,7,03:01,5.9,39°8.5'N,142°41.7'E,19,1.5,岩手県沖
2022,3,7,03:01,23.4,38°44.4'N,141°8.0'E,122,0.8,宮城県北部
2022,3,7,03:01,34.6,36°33.1'N,139°25.1'E,5,0.9,群馬県南部

2022,3,7,03:05,36.1,35°37.1'N,135°43.2'E,12,0.6,若狭湾
2022,3,7,03:09,26.6,44°40.3'N,148°47.4'E,108,3.1,択捉島南東沖
2022,3,7,03:10,37.7,34°54.5'N,137°47.2'E,22,0.6,静岡県西部
2022,3,7,03:15,29.7,35°58.1'N,138°1.9'E,7,-0.6,長野県南部
2022,3,7,03:18,38.4,33°39.8'N,135°33.9'E,25,0.4,和歌山県南部
2022,3,7,03:21,55.3,35°10.5'N,132°47.5'E,14,0.4,島根県東部
2022,3,7,03:27,5.4,37°6.7'N,140°32.3'E,7,0.9,福島県中通り
2022,3,7,03:27,45.9,39°49.2'N,141°4.6'E,10,0.7,岩手県内陸北部
2022,3,7,03:29,58.4,37°30.1'N,137°12.2'E,13,1.3,石川県能登地方
2022,3,7,03:32,30.1,28°46.1'N,128°16.8'E,21,1.8,奄美大島北西沖

2022,3,7,03:33,54.3,45°29.6'N,151°16.4'E,30,4.3,千島列島
2022,3,7,03:35,49.0,36°43.4'N,142°7.3'E,12,1.2,福島県沖
2022,3,7,03:38,4.4,37°9.9'N,142°14.9'E,16,1.3,福島県沖
2022,3,7,03:38,44.5,31°46.0'N,130°47.3'E,8,0.6,鹿児島県薩摩地方
2022,3,7,03:44,18.0,36°14.1'N,141°8.0'E,37,1.6,茨城県沖
2022,3,7,03:44,24.5,36°27.4'N,138°8.9'E,8,-0.3,長野県北部
2022,3,7,03:50,47.8,32°18.8'N,129°47.3'E,14,0.6,天草灘
2022,3,7,03:53,22.7,34°38.4'N,140°46.1'E,49,1.4,千葉県南東沖
2022,3,7,03:58,58.7,28°46.4'N,128°18.5'E,23,2.1,奄美大島北西沖
2022,3,7,03:59,8.2,35°53.7'N,138°5.9'E,8,0.7,長野県南部

2022,3,7,03:59,19.1,39°49.2'N,141°4.5'E,10,0.4,岩手県内陸北部
2022,3,7,04:00,9.0,35°25.8'N,133°49.6'E,10,0.6,鳥取県中部
2022,3,7,04:02,32.3,40°59.5'N,143°8.3'E,18,2.4,青森県東方沖
2022,3,7,04:03,29.4,26°51.6'N,127°25.2'E,21,2.1,沖縄本島近海
2022,3,7,04:06,58.6,37°31.0'N,137°15.6'E,14,1.1,石川県能登地方
2022,3,7,04:09,1.6,30°17.4'N,131°9.8'E,29,-,種子島近海
2022,3,7,04:11,7.1,43°3.4'N,143°48.6'E,91,1.1,釧路地方中南部
2022,3,7,04:13,30.6,36°10.5'N,140°54.9'E,43,1.8,茨城県沖
2022,3,7,04:21,15.6,29°22.0'N,129°26.0'E,23,1.8,トカラ列島近海
2022,3,7,04:22,47.3,38°24.8'N,142°11.4'E,36,3.6,宮城県沖

2022,3,7,04:25,15.7,32°18.9'N,130°30.5'E,8,0.3,熊本県天草・芦北地方
2022,3,7,04:28,9.1,36°52.9'N,138°42.5'E,8,1.2,新潟県中越地方
2022,3,7,04:31,20.6,32°32.7'N,132°2.4'E,31,1.3,日向灘
2022,3,7,04:32,8.5,34°39.3'N,138°32.2'E,18,1.0,駿河湾
