year,month,day,time,second,lat,lon,depth,mag,city
2022,3,4,00:01,53.9,36°37.7'N,140°1.2'E,87,1.7,栃木県南部
2022,3,4,00:10,12.2,30°40.9'N,141°48.4'E,57,4.3,鳥島近海
2022,3,4,00:10,40.0,38°1.9'N,142°3.7'E,38,1.5,宮城県沖
2022,3,4,00:10,58.0,32°43.4'N,130°48.2'E,14,0.1,熊本県熊本地方
2022,3,4,00:12,30.2,37°30.8'N,137°14.2'E,13,1.5,石川県能登地方
2022,3,4,00:15,49.2,28°22.0'N,128°10.9'E,4,1.7,奄美大島北西沖
2022,3,4,00:16,50.5,30°42.6'N,141°41.3'E,58,3.8,鳥島近海
2022,3,4,00:17,38.0,31°52.5'N,129°55.1'E,10,0.9,薩摩半島西方沖
2022,3,4,00:23,56.7,36°45.8'N,141°40.3'E,28,1.5,福島県沖
2022,3,4,00:24,31.5,28°39.7'N,129°41.8'E,26,0.8,奄美大島近海

2022,3,4,00:25,13.1,35°43.3'N,136°55.7'E,10,0.0,岐阜県美濃中西部
2022,3,4,00:27,6.9,38°48.0'N,142°16.1'E,41,1.1,宮城県沖
2022,3,4,00:27,43.3,31°46.9'N,129°59.1'E,10,1.0,薩摩半島西方沖
2022,3,4,00:28,8.7,39°12.8'N,140°52.5'E,101,1.2,岩手県内陸南部
2022,3,4,00:31,15.6,39°50.4'N,143°17.6'E,11,1.5,三陸沖
2022,3,4,00:31,37.0,26°45.1'N,126°22.2'E,32,2.3,沖縄本島北西沖
2022,3,4,00:32,14.3,36°49.1'N,140°34.8'E,7,0.7,茨城県北部
2022,3,4,00:32,22.2,32°7.4'N,130°32.2'E,5,0.3,鹿児島県薩摩地方
2022,3,4,00:35,44.0,27°24.5'N,128°43.9'E,39,1.3,沖縄本島近海
2022,3,4,00:36,22.5,35°55.4'N,137°39.9'E,8,0.4,長野県南部

2022,3,4,00:40,22.1,37°34.9'N,141°27.1'E,49,1.0,福島県沖
2022,3,4,00:43,33.9,33°50.9'N,135°29.3'E,10,-0.2,和歌山県南部
2022,3,4,00:47,14.8,37°47.0'N,142°4.4'E,40,1.1,福島県沖
2022,3,4,00:49,37.9,34°47.2'N,138°30.7'E,23,1.7,駿河湾
2022,3,4,00:50,24.7,37°28.5'N,137°9.7'E,13,1.0,石川県能登地方
2022,3,4,00:53,48.4,34°11.3'N,140°51.3'E,38,1.8,房総半島南方沖
2022,3,4,01:03,1.0,34°57.6'N,138°10.2'E,28,0.2,静岡県中部
2022,3,4,01:03,32.7,38°16.9'N,142°13.9'E,30,0.9,宮城県沖
2022,3,4,01:06,33.4,34°55.9'N,137°26.6'E,36,0.8,愛知県東部
2022,3,4,01:11,15.8,37°9.4'N,142°16.4'E,8,1.4,福島県沖

2022,3,4,01:15,23.9,33°39.0'N,132°44.4'E,38,1.1,愛媛県中予
2022,3,4,01:23,32.9,46°36.7'N,152°59.2'E,201,3.8,千島列島
2022,3,4,01:24,8.1,35°23.5'N,133°50.9'E,10,0.6,鳥取県中部
2022,3,4,01:24,15.6,27°58.0'N,130°50.9'E,71,2.1,奄美大島近海
2022,3,4,01:24,42.4,37°34.6'N,143°24.4'E,24,1.0,福島県沖
2022,3,4,01:24,59.4,27°57.7'N,128°59.5'E,8,1.2,奄美大島近海
2022,3,4,01:29,0.5,32°42.7'N,132°3.7'E,40,0.6,日向灘
2022,3,4,01:29,58.9,37°40.4'N,141°37.2'E,54,0.8,福島県沖
2022,3,4,01:30,42.8,36°9.0'N,137°27.0'E,5,0.1,岐阜県飛騨地方
2022,3,4,01:31,17.3,37°31.5'N,141°28.7'E,49,1.3,福島県沖

2022,3,4,01:32,7.5,33°59.0'N,133°37.7'E,7,0.6,愛媛県東予
2022,3,4,01:32,20.5,38°26.1'N,144°50.3'E,22,1.4,三陸沖
2022,3,4,01:34,12.7,32°29.2'N,130°31.5'E,3,0.1,熊本県天草・芦北地方
2022,3,4,01:34,19.6,31°35.8'N,130°44.3'E,7,0.8,鹿児島湾
2022,3,4,01:39,18.3,35°49.4'N,140°55.3'E,12,1.2,千葉県東方沖
2022,3,4,01:39,27.8,38°52.4'N,142°28.0'E,30,1.0,宮城県沖
2022,3,4,01:39,48.0,32°31.7'N,131°31.1'E,16,0.1,宮崎県北部山沿い
2022,3,4,01:40,13.1,43°35.6'N,144°31.6'E,1,-0.1,釧路地方北部
2022,3,4,01:45,34.3,37°39.6'N,141°37.1'E,54,1.3,福島県沖
2022,3,4,01:45,57.7,42°55.9'N,144°58.3'E,87,1.2,釧路沖

2022,3,4,01:46,23.5,37°12.2'N,141°53.2'E,35,1.0,福島県沖
2022,3,4,01:49,50.0,33°55.2'N,134°41.9'E,40,1.1,徳島県南部
2022,3,4,01:51,21.5,37°4.4'N,141°54.1'E,28,1.7,福島県沖
2022,3,4,01:59,52.5,30°13.8'N,130°35.2'E,9,0.5,種子島近海
2022,3,4,02:02,0.4,32°44.4'N,132°3.4'E,39,0.6,日向灘
2022,3,4,02:02,12.9,34°27.1'N,140°6.9'E,49,1.2,房総半島南方沖
2022,3,4,02:04,26.7,35°9.0'N,135°16.5'E,14,0.4,兵庫県南東部
2022,3,4,02:06,11.4,37°31.4'N,137°17.6'E,14,0.7,石川県能登地方
2022,3,4,02:11,29.3,32°13.6'N,130°20.2'E,13,-0.1,熊本県天草・芦北地方
2022,3,4,02:12,12.5,36°16.6'N,142°14.3'E,5,1.0,茨城県沖

2022,3,4,02:14,18.2,24°29.6'N,124°50.6'E,28,1.3,宮古島近海
2022,3,4,02:14,46.2,32°57.7'N,131°3.7'E,8,-0.1,熊本県阿蘇地方
2022,3,4,02:16,26.0,37°31.6'N,137°18.4'E,12,1.1,石川県能登地方
2022,3,4,02:16,40.5,26°16.0'N,128°53.7'E,20,1.2,沖縄本島近海
2022,3,4,02:22,56.6,37°32.2'N,141°31.2'E,54,0.9,福島県沖
2022,3,4,02:23,4.8,26°26.9'N,125°0.1'E,173,2.9,宮古島北西沖
2022,3,4,02:24,16.5,33°27.6'N,135°29.4'E,29,0.8,和歌山県南方沖
2022,3,4,02:26,47.0,34°26.4'N,136°26.5'E,36,0.6,三重県中部
2022,3,4,02:26,49.2,26°46.2'N,130°4.3'E,43,1.8,奄美大島近海
2022,3,4,02:27,15.6,28°2.3'N,129°19.6'E,31,2.0,奄美大島近海

2022,3,4,02:29,31.9,36°41.7'N,140°39.4'E,10,0.5,茨城県北部
2022,3,4,02:31,28.8,34°55.5'N,136°4.6'E,9,1.0,滋賀県南部
2022,3,4,02:35,0.2,30°22.7'N,130°55.9'E,14,0.6,種子島近海
2022,3,4,02:36,4.6,32°43.2'N,132°3.1'E,39,0.4,日向灘
2022,3,4,02:36,45.3,36°49.1'N,138°43.8'E,5,0.8,新潟県中越地方
2022,3,4,02:39,22.7,31°46.6'N,129°59.1'E,10,0.7,薩摩半島西方沖
2022,3,4,02:40,6.5,36°20.5'N,137°37.2'E,5,0.1,岐阜県飛騨地方
2022,3,4,02:41,59.6,33°13.4'N,132°32.7'E,35,0.3,愛媛県南予
2022,3,4,02:42,12.9,33°50.1'N,134°37.3'E,9,0.6,徳島県南部
2022,3,4,02:43,20.0,26°22.3'N,129°8.1'E,43,1.3,沖縄本島近海

2022,3,4,02:47,2.1,33°45.9'N,130°10.0'E,9,0.7,福岡県北西沖
2022,3,4,02:49,50.9,31°20.5'N,130°48.2'E,10,0.0,鹿児島湾
2022,3,4,02:53,2.3,39°45.3'N,142°19.2'E,7,1.2,岩手県沖
2022,3,4,02:57,55.1,35°36.3'N,138°10.7'E,17,0.9,長野県南部
2022,3,4,03:02,34.4,38°58.1'N,141°26.2'E,102,0.8,岩手県内陸南部
2022,3,4,03:03,21.5,37°30.3'N,137°13.0'E,13,1.0,石川県能登地方
2022,3,4,03:05,56.1,34°33.9'N,133°22.9'E,14,0.1,広島県南東部
2022,3,4,03:06,8.7,33°58.3'N,135°7.9'E,11,1.3,和歌山県北部
2022,3,4,03:07,12.5,37°30.4'N,137°12.7'E,12,1.1,石川県能登地方
2022,3,4,03:08,24.3,31°47.1'N,129°58.8'E,9,0.5,薩摩半島西方沖

2022,3,4,03:09,43.1,28°16.6'N,128°10.8'E,11,1.5,奄美大島北西沖
2022,3,4,03:10,3.4,31°47.9'N,129°58.9'E,11,0.0,薩摩半島西方沖
2022,3,4,03:11,29.5,36°20.5'N,137°37.1'E,3,0.9,岐阜県飛騨地方
2022,3,4,03:15,34.3,37°31.6'N,137°12.3'E,12,1.0,能登半島沖
2022,3,4,03:17,27.1,33°53.4'N,135°51.0'E,16,0.3,和歌山県南部
2022,3,4,03:20,55.0,39°43.9'N,142°55.0'E,24,1.2,岩手県沖
2022,3,4,03:25,56.1,32°7.9'N,131°51.5'E,21,0.7,日向灘
2022,3,4,03:26,15.3,32°8.2'N,131°51.2'E,15,0.9,日向灘
2022,3,4,03:26,25.2,35°14.4'N,133°16.7'E,12,0.7,鳥取県西部
2022,3,4,03:27,10.5,35°27.3'N,139°25.4'E,101,1.3,神奈川県東部

2022,3,4,03:31,1.5,41°36.0'N,142°31.6'E,36,0.7,浦河沖
2022,3,4,03:31,49.4,37°31.9'N,137°18.9'E,13,1.0,石川県能登地方
2022,3,4,03:32,31.0,33°48.6'N,134°57.1'E,35,0.5,紀伊水道
2022,3,4,03:33,43.7,31°58.5'N,130°31.3'E,8,-0.3,鹿児島県薩摩地方
2022,3,4,03:36,59.2,33°47.5'N,134°51.2'E,13,0.7,紀伊水道
2022,3,4,03:42,48.4,24°16.5'N,123°30.2'E,44,1.1,西表島付近
2022,3,4,03:43,0.9,34°6.6'N,135°18.1'E,6,0.2,和歌山県北部
2022,3,4,03:47,21.2,32°55.0'N,132°9.8'E,40,0.9,豊後水道
2022,3,4,03:49,28.6,33°27.0'N,132°33.0'E,42,-0.1,愛媛県南予
2022,3,4,03:49,33.3,35°37.2'N,135°42.8'E,10,0.5,若狭湾

2022,3,4,03:49,34.1,26°5.9'N,127°5.0'E,37,2.0,沖縄本島近海
2022,3,4,03:50,1.6,35°24.5'N,140°25.5'E,55,0.6,千葉県東方沖
2022,3,4,03:50,4.4,37°40.1'N,141°43.1'E,59,1.6,福島県沖
2022,3,4,03:50,15.5,35°23.8'N,140°27.8'E,58,1.3,千葉県東方沖
2022,3,4,03:57,10.8,30°7.8'N,130°29.5'E,46,0.8,種子島近海
2022,3,4,03:59,1.0,37°31.3'N,137°17.0'E,11,0.5,石川県能登地方
2022,3,4,03:59,29.5,37°7.5'N,142°12.9'E,20,1.9,福島県沖
2022,3,4,04:03,56.8,32°46.3'N,130°38.0'E,10,0.1,熊本県熊本地方
2022,3,4,04:06,49.4,32°55.1'N,130°24.2'E,13,0.1,有明海
2022,3,4,04:07,6.1,33°30.4'N,131°50.0'E,76,0.9,伊予灘

