year,month,day,time,second,lat,lon,depth,mag,city
2022,3,14,00:01,18.5,37°15.9'N,142°10.5'E,22,1.6,福島県沖
2022,3,14,00:03,52.0,26°48.3'N,126°25.7'E,21,2.1,沖縄本島北西沖
2022,3,14,00:06,23.1,33°59.7'N,133°4.8'E,38,0.3,瀬戸内海中部
2022,3,14,00:11,49.2,32°38.3'N,131°59.6'E,38,2.4,日向灘
2022,3,14,00:16,37.6,39°4.4'N,142°23.3'E,28,1.6,岩手県沖
2022,3,14,00:16,38.7,40°24.0'N,138°57.4'E,27,2.2,秋田県沖
2022,3,14,00:17,32.8,35°48.6'N,138°44.6'E,10,0.0,山梨県中・西部
2022,3,14,00:19,43.7,38°52.3'N,141°36.5'E,59,0.2,宮城県沖
2022,3,14,00:20,3.1,36°37.8'N,139°25.4'E,7,0.5,栃木県北部
2022,3,14,00:25,0.6,32°26.5'N,131°54.5'E,34,0.9,日向灘

2022,3,14,00:25,32.1,42°17.5'N,139°17.8'E,15,1.2,北海道南西沖
2022,3,14,00:29,54.1,38°29.5'N,141°57.2'E,40,0.6,宮城県沖
2022,3,14,00:34,3.0,36°54.9'N,138°13.1'E,4,0.2,新潟県上越地方
2022,3,14,00:35,35.6,37°17.9'N,141°56.9'E,34,2.0,福島県沖
2022,3,14,00:36,30.1,32°30.3'N,130°38.2'E,8,0.5,熊本県熊本地方
2022,3,14,00:37,49.4,35°18.6'N,133°19.2'E,9,0.5,鳥取県西部
2022,3,14,00:38,22.7,37°43.5'N,140°1.7'E,6,0.8,福島県会津
2022,3,14,00:38,58.3,24°15.0'N,123°46.5'E,17,0.5,西表島付近
2022,3,14,00:48,44.4,39°20.3'N,144°34.6'E,48,1.3,三陸沖
2022,3,14,00:50,51.3,40°44.3'N,144°50.4'E,28,2.4,三陸沖

2022,3,14,00:59,56.5,34°2.6'N,131°0.7'E,15,0.7,山口県西部
2022,3,14,01:01,30.6,41°39.0'N,141°23.6'E,96,3.1,苫小牧沖
2022,3,14,01:06,0.8,38°11.6'N,141°44.3'E,48,1.1,宮城県沖
2022,3,14,01:07,19.2,40°46.9'N,139°23.7'E,16,1.5,青森県西方沖
2022,3,14,01:09,46.6,38°15.6'N,142°6.1'E,35,0.9,宮城県沖
2022,3,14,01:13,32.0,35°54.1'N,138°1.4'E,13,0.0,長野県南部
2022,3,14,01:19,35.9,33°50.4'N,134°36.6'E,8,0.1,徳島県南部
2022,3,14,01:20,54.7,37°30.8'N,137°16.5'E,10,0.6,石川県能登地方
2022,3,14,01:21,2.5,36°43.6'N,142°10.4'E,15,1.9,福島県沖
2022,3,14,01:24,31.1,27°27.7'N,130°8.4'E,53,2.2,奄美大島近海

2022,3,14,01:25,16.2,37°30.6'N,137°16.2'E,10,0.6,石川県能登地方
2022,3,14,01:25,19.0,37°10.4'N,141°13.0'E,17,1.4,福島県沖
2022,3,14,01:25,24.9,34°52.6'N,132°44.3'E,12,0.3,広島県北部
2022,3,14,01:25,51.6,35°22.2'N,137°55.6'E,17,0.0,長野県南部
2022,3,14,01:26,52.7,37°30.8'N,137°16.4'E,11,0.9,石川県能登地方
2022,3,14,01:27,22.4,35°54.3'N,137°37.5'E,8,0.0,長野県南部
2022,3,14,01:27,33.2,37°30.5'N,137°17.0'E,12,0.4,石川県能登地方
2022,3,14,01:28,18.4,37°29.6'N,137°13.2'E,13,0.8,石川県能登地方
2022,3,14,01:28,29.3,37°29.5'N,137°13.9'E,12,0.6,石川県能登地方
2022,3,14,01:30,53.6,24°35.6'N,125°6.7'E,31,1.3,宮古島近海

2022,3,14,01:31,55.4,24°51.0'N,125°11.9'E,25,0.9,宮古島近海
2022,3,14,01:32,58.9,37°31.7'N,137°16.8'E,13,0.8,石川県能登地方
2022,3,14,01:33,40.3,36°26.2'N,138°3.7'E,7,-0.7,長野県中部
2022,3,14,01:33,42.9,32°41.9'N,132°2.2'E,39,1.0,日向灘
2022,3,14,01:35,1.5,35°56.6'N,140°14.1'E,38,0.1,茨城県南部
2022,3,14,01:37,30.0,35°20.1'N,142°10.1'E,20,3.2,関東東方沖
2022,3,14,01:38,35.3,42°53.8'N,146°32.8'E,14,2.2,根室半島南東沖
2022,3,14,01:41,8.8,37°46.3'N,140°3.6'E,6,1.1,福島県会津
2022,3,14,01:42,19.2,35°40.7'N,139°36.2'E,81,1.0,東京都２３区
2022,3,14,01:46,13.0,37°31.1'N,137°16.4'E,12,1.1,石川県能登地方

2022,3,14,01:47,23.2,36°38.8'N,137°54.6'E,7,-0.5,長野県北部
2022,3,14,01:48,44.6,37°20.3'N,141°33.1'E,8,1.8,福島県沖
2022,3,14,01:50,23.3,37°31.5'N,137°15.7'E,11,0.8,石川県能登地方
2022,3,14,01:50,46.5,32°48.7'N,130°34.6'E,13,-0.3,有明海
2022,3,14,01:50,47.2,37°31.9'N,137°15.7'E,12,0.5,石川県能登地方
2022,3,14,01:52,0.0,37°46.5'N,140°3.4'E,3,-0.1,福島県会津
2022,3,14,01:52,28.0,35°48.4'N,136°50.8'E,13,0.2,岐阜県美濃中西部
2022,3,14,01:55,14.5,37°31.0'N,137°18.3'E,13,1.2,石川県能登地方
2022,3,14,01:56,33.2,37°27.3'N,142°38.0'E,10,-,福島県沖
2022,3,14,01:58,14.1,37°10.3'N,142°6.8'E,21,1.4,福島県沖

2022,3,14,02:00,15.9,39°0.7'N,142°19.8'E,26,1.1,岩手県沖
2022,3,14,02:05,40.2,26°30.0'N,127°4.5'E,17,0.9,沖縄本島近海
2022,3,14,02:05,45.2,36°47.6'N,140°32.2'E,16,0.2,茨城県北部
2022,3,14,02:05,50.7,37°30.6'N,137°16.3'E,9,0.5,石川県能登地方
2022,3,14,02:07,0.6,37°31.3'N,137°17.9'E,13,0.3,石川県能登地方
2022,3,14,02:09,27.5,37°25.5'N,141°15.8'E,24,0.9,福島県沖
2022,3,14,02:09,34.8,41°32.4'N,142°37.9'E,26,1.7,青森県東方沖
2022,3,14,02:09,57.6,36°47.9'N,140°32.4'E,8,3.1,茨城県北部
2022,3,14,02:14,51.1,24°35.2'N,125°6.8'E,32,2.7,宮古島近海
2022,3,14,02:16,39.8,42°4.8'N,139°16.2'E,6,1.3,北海道南西沖

2022,3,14,02:17,7.5,33°46.5'N,132°6.0'E,55,1.0,伊予灘
